commodity_desc,statisticcat_desc,unit_desc,short_desc,prodn_practice_desc,util_practice_desc,agg_level_desc,state_alpha,state_name,year,freq_desc,begin_code,end_code,reference_period_desc,Value,value_num,load_time
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2021,MONTHLY,04,04,APR,"407,524,000",407524000.0,2022-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2021,MONTHLY,05,05,MAY,"448,864,000",448864000.0,2022-10-03 14:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2021,MONTHLY,06,06,JUN,"439,406,000",439406000.0,2022-10-03 14:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2021,MONTHLY,07,07,JUL,"450,337,000",450337000.0,2022-10-03 14:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2021,MONTHLY,08,08,AUG,"416,836,000",416836000.0,2022-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2021,MONTHLY,09,09,SEP,"407,131,000",407131000.0,2022-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2021,MONTHLY,10,10,OCT,"467,952,000",467952000.0,2022-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2021,MONTHLY,11,11,NOV,"467,051,000",467051000.0,2022-10-03 14:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2021,MONTHLY,12,12,DEC,"478,018,000",478018000.0,2022-10-03 14:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2020,MONTHLY,01,01,JAN,"469,463,000",469463000.0,2021-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2020,MONTHLY,02,02,FEB,"433,962,000",433962000.0,2021-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2020,MONTHLY,03,03,MAR,"411,812,000",411812000.0,2021-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2020,MONTHLY,04,04,APR,"244,983,000",244983000.0,2021-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2020,MONTHLY,05,05,MAY,"301,174,000",301174000.0,2021-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2020,MONTHLY,06,06,JUN,"379,246,000",379246000.0,2021-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2020,MONTHLY,07,07,JUL,"424,251,000",424251000.0,2021-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2020,MONTHLY,08,08,AUG,"411,109,000",411109000.0,2021-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2020,MONTHLY,09,09,SEP,"402,407,000",402407000.0,2021-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2020,MONTHLY,10,10,OCT,"434,167,000",434167000.0,2021-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2020,MONTHLY,11,11,NOV,"431,661,000",431661000.0,2021-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2020,MONTHLY,12,12,DEC,"431,731,000",431731000.0,2021-03-01 15:00:12
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2019,MONTHLY,01,01,JAN,"444,016,000",444016000.0,2020-03-02 15:00:11
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2019,MONTHLY,02,02,FEB,"402,894,000",402894000.0,2020-03-02 15:00:11
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2019,MONTHLY,03,03,MAR,"441,960,000",441960000.0,2020-03-02 15:00:11
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2019,MONTHLY,04,04,APR,"440,477,000",440477000.0,2020-03-02 15:00:11
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2019,MONTHLY,05,05,MAY,"459,485,000",459485000.0,2020-03-02 15:00:11
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2019,MONTHLY,06,06,JUN,"456,431,000",456431000.0,2020-03-02 15:00:11
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2019,MONTHLY,07,07,JUL,"450,782,000",450782000.0,2020-03-02 15:00:11
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2019,MONTHLY,08,08,AUG,"454,633,000",454633000.0,2020-03-02 15:00:11
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2019,MONTHLY,09,09,SEP,"405,685,000",405685000.0,2020-03-02 15:00:11
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2019,MONTHLY,10,10,OCT,"439,116,000",439116000.0,2020-03-02 15:00:11
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2019,MONTHLY,11,11,NOV,"456,660,000",456660000.0,2020-03-02 15:00:11
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2019,MONTHLY,12,12,DEC,"479,214,000",479214000.0,2020-03-02 15:00:11
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,01,01,JAN,"476,129,000",476129000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,02,02,FEB,"433,622,000",433622000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,03,03,MAR,"472,912,000",472912000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,04,04,APR,"445,323,000",445323000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,05,05,MAY,"470,404,000",470404000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,06,06,JUN,"462,740,000",462740000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,07,07,JUL,"481,320,000",481320000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,08,08,AUG,"483,374,000",483374000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,09,09,SEP,"449,288,000",449288000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,10,10,OCT,"461,883,000",461883000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,11,11,NOV,"454,533,000",454533000.0,2019-03-15 15:06:35
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2018,MONTHLY,12,12,DEC,"461,644,000",461644000.0,2019-03-01 15:06:34
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,01,01,JAN,"473,641,000",473641000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,02,02,FEB,"423,574,000",423574000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,03,03,MAR,"460,383,000",460383000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,04,04,APR,"432,752,000",432752000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,05,05,MAY,"452,966,000",452966000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,06,06,JUN,"436,651,000",436651000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,07,07,JUL,"454,757,000",454757000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,08,08,AUG,"480,154,000",480154000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,09,09,SEP,"445,534,000",445534000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,10,10,OCT,"470,091,000",470091000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,11,11,NOV,"475,665,000",475665000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2017,MONTHLY,12,12,DEC,"487,713,000",487713000.0,2018-03-01 15:06:28
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,01,01,JAN,"444,036,000",444036000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,02,02,FEB,"420,937,000",420937000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,03,03,MAR,"438,381,000",438381000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,04,04,APR,"400,731,000",400731000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,05,05,MAY,"425,684,000",425684000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,06,06,JUN,"427,558,000",427558000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,07,07,JUL,"456,422,000",456422000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,08,08,AUG,"458,357,000",458357000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,09,09,SEP,"435,220,000",435220000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,10,10,OCT,"455,819,000",455819000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,11,11,NOV,"452,039,000",452039000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2016,MONTHLY,12,12,DEC,"473,997,000",473997000.0,2017-03-01 15:30:17
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,01,01,JAN,"443,890,000",443890000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,02,02,FEB,"394,083,000",394083000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,03,03,MAR,"437,828,000",437828000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,04,04,APR,"407,719,000",407719000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,05,05,MAY,"448,984,000",448984000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,06,06,JUN,"441,272,000",441272000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,07,07,JUL,"448,400,000",448400000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,08,08,AUG,"445,718,000",445718000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,09,09,SEP,"425,916,000",425916000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,10,10,OCT,"440,383,000",440383000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,11,11,NOV,"433,903,000",433903000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2015,MONTHLY,12,12,DEC,"451,306,000",451306000.0,2016-03-01 15:06:01
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2026,MONTHLY,01,01,JAN,"423,956,000",423956000.0,2026-04-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2026,MONTHLY,02,02,FEB,"397,601,000",397601000.0,2026-05-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2026,MONTHLY,03,03,MAR,"436,473,000",436473000.0,2026-06-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2026,MONTHLY,04,04,APR,"395,846,000",395846000.0,2026-07-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2026,MONTHLY,05,05,MAY,"433,972,000",433972000.0,2026-07-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,01,01,JAN,"428,993,000",428993000.0,2025-04-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,02,02,FEB,"387,540,000",387540000.0,2025-05-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,03,03,MAR,"414,876,000",414876000.0,2025-06-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,04,04,APR,"387,086,000",387086000.0,2025-07-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,05,05,MAY,"408,390,000",408390000.0,2025-08-01 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,06,06,JUN,"411,046,000",411046000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,07,07,JUL,"420,955,000",420955000.0,2025-11-21 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,08,08,AUG,"427,376,000",427376000.0,2025-11-21 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,09,09,SEP,"397,644,000",397644000.0,2025-12-10 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,10,10,OCT,"439,641,000",439641000.0,2026-01-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,11,11,NOV,"426,847,000",426847000.0,2026-02-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2025,MONTHLY,12,12,DEC,"443,627,000",443627000.0,2026-03-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2024,MONTHLY,01,01,JAN,"410,260,000",410260000.0,2025-09-02 15:00:00
CORN,USAGE,BU,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",ALL PRODUCTION PRACTICES,FOR FUEL ALCOHOL,NATIONAL,US,US TOTAL,2024,MONTHLY,02,02,FEB,"413,445,000",413445000.0,2025-09-02 15:00:00
